"announced","budget","coinvestigators","contest","descriptors","duration","panel","start"
"2013-06-14","1491000","7","SONATA BIS","ST5_1|ST5_3|ST5_6","60","ST5","2014-05-14"
"2013-06-14","856220","8","SONATA BIS","ST7_11|ST7_7","36","ST7","2014-05-29"
"2013-06-14","1041780","4","SONATA BIS","ST8_6|ST8_11","36","ST8","2014-05-07"
"2013-06-14","1498900","5","SONATA BIS","ST9_11","60","ST9","2014-05-29"
"2011-01-01","623291","","UNISONO","HS2_9","33","HS2","2013-12-13"
"2013-09-16","73710","1","OPUS","HS1_4|HS1_3","20","HS1","2014-07-28"
"2013-09-16","377516","18","OPUS","HS1_6|HS1_3","36","HS1","2014-07-28"
"2014-09-15","83640","2","PRELUDIUM","HS5_1|HS5_2|HS5_4","24","HS5","2015-08-12"
"2013-09-16","294628","5","OPUS","HS1_1|HS1_14|HS1_2","36","HS1","2014-10-01"
"2013-09-16","153530","1","OPUS","HS3_5|HS3_11|HS1_9","36","HS1","2014-07-23"
"2013-09-16","118385","1","OPUS","HS2_12|HS2_1|HS2_14","36","HS2","2014-08-05"
"2013-09-16","100620","1","OPUS","HS2_1|HS2_15","36","HS2","2014-08-27"
"2013-09-16","275544","6","OPUS","HS2_8","24","HS2","2014-08-27"
"2013-09-16","371610","4","OPUS","HS2_4","36","HS2","2014-07-23"
"2013-09-16","139310","1","OPUS","HS2_1","36","HS2","2014-07-10"
"2013-09-16","144470","2","OPUS","HS2_1|HS3_5","36","HS2","2014-07-24"
"2013-09-16","227610","4","OPUS","HS2_6|HS2_5","36","HS2","2014-08-01"
"2013-09-16","98400","1","OPUS","HS5_7|HS2_5","24","HS2","2014-07-23"
"2013-09-16","70278","1","OPUS","HS2_6|HS2_5","24","HS2","2014-08-01"
"2013-09-16","190273","2","OPUS","HS2_1|HS2_14|HS3_2","36","HS2","2014-08-01"
"2013-09-16","219600","1","OPUS","HS2_12|HS3_11","36","HS2","2014-07-21"
"2013-09-16","54600","1","OPUS","HS2_13","24","HS2","2014-07-21"
"2013-09-16","747360","10","OPUS","HS2_9|ST5_15","36","HS2","2014-08-05"
"2013-09-16","184960","4","OPUS","HS2_4|ST6_10","36","HS2","2014-08-27"
"2013-09-16","224380","3","OPUS","HS2_1","36","HS2","2014-07-16"
"2013-09-16","632098","18","OPUS","HS2_6|HS2_7|ST6_12","28","HS2","2014-08-27"
"2013-09-16","18720","1","OPUS","HS3_7","12","HS3","2014-07-02"
"2013-09-16","348912","4","OPUS","HS3_11","36","HS3","2014-08-06"
"2015-03-16","121800","3","PRELUDIUM","HS6_3","36","HS6","2016-02-01"
"2013-09-16","297580","4","OPUS","HS3_4|ST10_2|HS3_2","36","HS3","2014-07-25"
"2015-03-16","147600","2","PRELUDIUM","NZ8_10|NZ8_12|NZ8_4","36","NZ8","2016-03-03"
"2013-09-16","366240","6","OPUS","HS3_2|HS3_7|HS3_12","36","HS3","2014-08-05"
"2013-09-16","436320","13","OPUS","HS3_8","36","HS3","2014-07-17"
"2013-09-16","312736","5","OPUS","HS3_8|HS3_9","36","HS3","2014-08-07"
"2013-09-16","544372","9","OPUS","NZ8_11|ST10_15|HS3_8","36","HS3","2014-07-11"
"2013-09-16","604893","7","OPUS","HS3_11|HS3_13","36","HS3","2014-07-28"
"2015-03-16","122480","2","PRELUDIUM","HS2_6|HS6_1","36","HS2","2016-03-17"
"2013-09-16","295664","9","OPUS","HS3_8|NZ8_2","36","HS3","2014-07-25"
"2013-09-16","477525","7","OPUS","ST10_15|HS3_8","36","HS3","2014-07-11"
"2013-09-16","104650","2","OPUS","HS3_2","36","HS3","2014-07-11"
"2013-09-16","376350","4","OPUS","HS4_7","36","HS4","2014-08-20"
"2013-09-16","267472","3","OPUS","HS4_8|HS4_6","30","HS4","2014-07-10"
"2013-09-16","228600","2","OPUS","HS4_8","36","HS4","2014-07-22"
"2015-03-16","148276","2","PRELUDIUM","ST10_6|ST10_4|ST9_2","36","ST10","2016-02-01"
"2013-09-16","284786","10","OPUS","HS4_9|HS4_10|HS4_8","24","HS4","2014-08-13"
"2013-09-16","579640","4","OPUS","HS4_2|HS4_10|HS5_3","36","HS4","2014-07-10"
"2013-09-16","104650","2","OPUS","HS4_3","36","HS4","2014-08-06"
"2013-09-16","533650","5","OPUS","HS4_8","36","HS4","2014-08-11"
"2013-09-16","369850","6","OPUS","HS4_8|HS4_15","36","HS4","2014-08-11"
"2015-03-16","141180","2","PRELUDIUM","ST8_1","36","ST8","2016-03-30"
"2013-09-16","299826","5","OPUS","HS4_2|HS4_3|HS4_15","24","HS4","2014-07-10"
"2013-09-16","87030","1","OPUS","HS4_5","36","HS4","2014-08-20"
"2013-09-16","272285","6","OPUS","HS4_6|HS4_7","20","HS4","2014-09-26"
"2013-09-16","646545","7","OPUS","HS4_8","36","HS4","2014-07-10"
"2015-03-16","150000","2","PRELUDIUM","ST8_1","36","ST8","2016-02-08"
"2013-09-16","262185","4","OPUS","HS4_9","30","HS4","2014-07-28"
"2013-09-16","73980","2","OPUS","HS4_3|HS4_6|HS4_11","12","HS4","2014-08-11"
"2013-09-16","345180","9","OPUS","HS4_5","30","HS4","2014-08-05"
"2013-09-16","342188","6","OPUS","HS4_3|HS4_13|HS4_5","24","HS4","2014-08-22"
"2013-09-16","303250","3","OPUS","HS4_5|HS6_14|HS4_11","36","HS4","2014-07-10"
"2013-09-16","258220","4","OPUS","HS4_7|HS4_11","24","HS4","2014-07-28"
"2013-09-16","350000","10","OPUS","HS4_1|HS4_2|HS4_6","24","HS4","2014-07-11"
"2013-09-16","282080","5","OPUS","HS4_8","30","HS4","2014-07-18"
"2013-09-16","228350","4","OPUS","HS4_5|HS4_13|HS4_3","36","HS4","2014-09-02"
"2013-09-16","276120","3","OPUS","HS4_12","36","HS4","2014-07-16"
"2013-09-16","197330","5","OPUS","HS4_2|HS4_5","30","HS4","2014-07-14"
"2015-03-16","99600","3","PRELUDIUM","NZ5_1","24","NZ5","2016-03-09"
"2013-09-16","143000","2","OPUS","HS4_6","20","HS4","2014-09-02"
"2013-09-16","287950","4","OPUS","HS4_6|HS4_7","24","HS4","2014-08-05"
"2013-09-16","558675","5","OPUS","HS5_7|HS6_15","36","HS5","2014-09-18"
"2013-09-16","164190","1","OPUS","HS5_9|HS4_11|HS4_5","36","HS5","2014-08-07"
"2013-09-16","138750","1","OPUS","HS5_5","30","HS5","2014-08-07"
"2013-09-16","436110","7","OPUS","HS5_1","36","HS5","2014-07-24"
"2013-09-16","259610","5","OPUS","HS5_5","29","HS5","2014-11-03"
"2013-09-16","300750","6","OPUS","HS5_4|HS5_10","36","HS5","2014-10-02"
"2013-09-16","67600","1","OPUS","HS5_2|HS5_4","30","HS5","2014-08-27"
"2013-09-16","166790","4","OPUS","HS5_1|HS5_6|HS5_2","24","HS5","2014-07-18"
"2013-09-16","47021","1","OPUS","HS6_14|HS6_18|HS5_8","30","HS6","2014-08-12"
"2013-09-16","648932","5","OPUS","HS6_5","36","HS6","2014-07-24"
"2013-09-16","388900","11","OPUS","HS6_1","36","HS6","2014-08-27"
"2013-09-16","388840","4","OPUS","HS3_11|HS6_21","36","HS6","2014-07-14"
"2013-09-16","646633","9","OPUS","HS6_2|HS6_1","36","HS6","2014-07-14"
"2013-09-16","605560","5","OPUS","HS6_16|HS6_14|HS6_13","36","HS6","2014-08-05"
"2013-09-16","416340","8","OPUS","HS6_15|HS6_17|HS6_14","36","HS6","2014-07-14"
"2015-03-16","141100","2","PRELUDIUM","ST8_3","36","ST8","2016-01-28"
"2013-09-16","688940","6","OPUS","HS6_1|HS2_8|HS6_5","36","HS6","2014-08-11"
"2015-03-16","150000","2","PRELUDIUM","ST10_15|NZ8_2","36","ST10","2016-03-16"
"2013-09-16","880000","7","OPUS","NZ1_1|NZ1_9|NZ1_2","36","NZ1","2014-07-18"
"2013-09-16","298612","4","OPUS","NZ1_2|NZ1_1","24","NZ1","2014-07-08"
"2013-09-16","830000","3","OPUS","NZ1_2|NZ1_1|NZ3_7","36","NZ1","2014-07-24"
"2013-09-16","842400","6","OPUS","NZ2_1|NZ3_8|NZ1_1","36","NZ1","2014-09-25"
"2013-09-16","1150060","7","OPUS","NZ5_3|NZ5_1|NZ1_2","36","NZ1","2014-07-28"
"2015-03-16","149984","2","PRELUDIUM","NZ6_5|NZ2_1","36","NZ2","2016-02-25"
"2013-09-16","932700","3","OPUS","NZ1_1","36","NZ1","2014-07-10"
"2013-09-16","990040","5","OPUS","NZ1_1|NZ1_9|NZ1_2","36","NZ1","2014-07-08"
"2013-09-16","504500","3","OPUS","NZ1_1|NZ1_2","36","NZ1","2014-07-04"
"2013-09-16","929600","9","OPUS","NZ1_10|NZ6_5","36","NZ1","2014-08-20"
"2013-09-16","685940","6","OPUS","ST4_13|NZ2_8|NZ1_3","36","NZ1","2014-07-10"
"2013-09-16","656525","2","OPUS","NZ2_1|NZ2_2|NZ2_3","36","NZ2","2014-07-15"
"2013-09-16","784670","4","OPUS","NZ2_2|NZ2_3|NZ2_1","36","NZ2","2014-07-22"
"2013-09-16","1698000","12","OPUS","NZ2_11","36","NZ2","2014-09-16"
"2013-09-16","950000","5","OPUS","NZ2_2|NZ2_1","36","NZ2","2014-07-16"
"2013-09-16","1349800","4","OPUS","NZ2_1|NZ2_2|NZ2_3","36","NZ2","2014-09-01"
"2013-09-16","891630","6","OPUS","NZ2_7|NZ2_2|NZ2_1","36","NZ2","2014-07-10"
"2013-09-16","999450","8","OPUS","NZ2_1|NZ2_11","36","NZ2","2014-07-11"
"2013-09-16","697600","4","OPUS","NZ2_2|NZ2_7","36","NZ2","2014-07-10"
"2013-09-16","746960","5","OPUS","NZ2_1|NZ2_2|NZ1_10","36","NZ2","2014-07-09"
"2013-09-16","909400","5","OPUS","NZ3_1|NZ3_2","36","NZ3","2014-07-16"
"2013-09-16","1491373","4","OPUS","NZ3_1|NZ3_2","36","NZ3","2014-07-11"
"2013-09-16","1815180","4","OPUS","NZ3_1|NZ3_2|NZ3_7","36","NZ3","2014-07-23"
"2013-09-16","1165520","4","OPUS","NZ3_1|NZ1_2|NZ1_1","36","NZ3","2014-07-24"
"2015-03-16","149280","2","PRELUDIUM","NZ5_7|NZ4_6","36","NZ5","2016-02-22"
"2013-09-16","563960","5","OPUS","NZ3_6|NZ3_7|NZ3_5","36","NZ3","2014-08-07"
"2015-03-16","130760","2","PRELUDIUM","ST10_11|ST10_2","36","ST10","2016-02-26"
"2013-09-16","835000","4","OPUS","NZ3_14","36","NZ3","2014-08-11"
"2013-09-16","1077200","6","OPUS","NZ3_1|NZ3_7","36","NZ3","2014-07-11"
"2013-09-16","888920","7","OPUS","NZ4_3|NZ4_12|NZ3_1","36","NZ4","2014-07-18"
"2013-09-16","1028232","5","OPUS","NZ4_12","36","NZ4","2014-09-08"
"2013-09-16","681250","12","OPUS","NZ4_11|NZ4_2|NZ4_12","36","NZ4","2014-09-17"
"2013-09-16","196360","4","OPUS","NZ4_12","24","NZ4","2014-09-05"
"2013-09-16","599410","9","OPUS","NZ4_12|NZ6_1","36","NZ4","2014-07-11"
"2013-09-16","1065000","5","OPUS","NZ4_4|NZ4_6|NZ5_4","36","NZ4","2014-07-08"
"2013-09-16","563290","5","OPUS","NZ4_2|NZ5_7|NZ7_12","36","NZ4","2014-07-23"
"2013-09-16","875450","7","OPUS","NZ4_9|NZ4_4","36","NZ4","2014-08-21"
"2015-03-16","92200","2","PRELUDIUM","ST2_3","36","ST2","2016-02-25"
"2013-09-16","670000","4","OPUS","NZ4_7","36","NZ4","2014-07-08"
"2013-09-16","860160","5","OPUS","NZ4_6|NZ4_2","36","NZ4","2014-07-10"
"2015-03-16","148369","2","PRELUDIUM","HS6_5|HS6_3","36","HS6","2016-03-03"
"2013-09-16","294110","6","OPUS","NZ4_7","36","NZ4","2014-07-16"
"2013-09-16","432280","7","OPUS","NZ5_5|NZ5_7","36","NZ5","2014-07-23"
"2013-09-16","1134618","6","OPUS","ST4_6|NZ4_11|NZ5_1","36","NZ5","2014-08-07"
"2013-09-16","411632","3","OPUS","NZ5_3","36","NZ5","2014-12-05"
"2013-09-16","665600","5","OPUS","NZ6_1|NZ5_7","36","NZ5","2014-08-05"
"2013-09-16","865800","5","OPUS","NZ5_1|NZ5_3|NZ5_7","36","NZ5","2014-07-18"
"2013-09-16","996000","9","OPUS","NZ5_5|NZ2_2","36","NZ5","2014-07-18"
"2013-09-16","410450","6","OPUS","NZ5_7|NZ3_1|NZ5_9","36","NZ5","2014-07-18"
"2013-09-16","1074759","6","OPUS","NZ6_2|NZ6_8|NZ5_7","36","NZ5","2014-08-08"
"2013-09-16","694340","3","OPUS","NZ4_11|NZ4_6|NZ5_7","36","NZ5","2014-08-04"
"2015-03-16","147000","2","PRELUDIUM","NZ4_11|NZ5_3","36","NZ4","2016-03-09"
"2013-09-16","376460","4","OPUS","NZ6_4|NZ6_3|NZ6_8","36","NZ6","2014-07-16"
"2013-09-16","659000","9","OPUS","NZ6_1|NZ6_8","36","NZ6","2014-07-16"
"2013-09-16","846840","14","OPUS","NZ6_1|NZ6_2","36","NZ6","2014-11-04"
"2013-09-16","896855","7","OPUS","NZ6_2","36","NZ6","2014-07-16"
"2013-09-16","650600","5","OPUS","NZ6_1","36","NZ6","2014-07-16"
"2013-09-16","681960","5","OPUS","NZ6_1|NZ1_1|NZ5_3","36","NZ6","2014-07-25"
"2013-09-16","1359699","6","OPUS","NZ6_2|NZ6_1|NZ6_3","36","NZ6","2014-07-16"
"2013-09-16","538470","5","OPUS","NZ7_14","36","NZ7","2014-08-01"
"2013-09-16","280000","5","OPUS","NZ7_14","36","NZ7","2014-07-30"
"2013-09-16","897000","5","OPUS","NZ7_14|NZ7_12|NZ7_2","36","NZ7","2014-07-03"
"2013-09-16","293240","6","OPUS","NZ7_3|NZ7_7","36","NZ7","2014-07-10"
"2013-09-16","512470","7","OPUS","NZ7_4","36","NZ7","2014-07-10"
"2013-09-16","497890","3","OPUS","NZ7_14","36","NZ7","2014-07-22"
"2013-09-16","501660","10","OPUS","NZ7_14|ST5_16","36","NZ7","2014-08-07"
"2013-09-16","1763965","29","OPUS","NZ7_1|NZ7_11|NZ7_2","36","NZ7","2014-11-03"
"2013-09-16","374350","6","OPUS","NZ7_14|NZ7_15","36","NZ7","2014-08-07"
"2013-09-16","396600","6","OPUS","NZ7_14|ST5_16|ST5_23","36","NZ7","2014-08-21"
"2013-09-16","467740","8","OPUS","NZ7_1|NZ7_12","36","NZ7","2014-07-30"
"2013-09-16","638828","5","OPUS","NZ7_14","36","NZ7","2014-09-10"
"2013-09-16","1037713","10","OPUS","NZ7_14","36","NZ7","2014-08-18"
"2013-09-16","522900","4","OPUS","NZ7_14|NZ7_15","36","NZ7","2014-07-04"
"2013-09-16","348660","5","OPUS","NZ7_14","36","NZ7","2014-07-23"
"2015-03-16","150000","3","PRELUDIUM","NZ3_1|NZ3_7|NZ3_6","36","NZ3","2016-02-01"
"2013-09-16","860060","8","OPUS","NZ7_14|ST5_16|NZ2_10","36","NZ7","2014-08-27"
"2015-03-16","98400","2","PRELUDIUM","NZ4_11|NZ7_2|NZ7_12","24","NZ7","2016-06-17"
"2013-09-16","939744","5","OPUS","NZ7_14","36","NZ7","2014-07-22"
"2015-03-16","133600","2","PRELUDIUM","ST6_6|ST6_14","36","ST6","2016-03-16"
"2013-09-16","975348","10","OPUS","NZ7_2|NZ7_15","36","NZ7","2014-08-12"
"2014-09-15","98360","2","PRELUDIUM","HS4_7|HS4_8","24","HS4","2015-08-28"
"2013-09-16","594580","5","OPUS","NZ7_1|NZ7_13|NZ7_11","36","NZ7","2014-08-01"
"2013-09-16","662960","3","OPUS","NZ8_1|NZ8_2|NZ8_12","36","NZ8","2014-07-10"
"2015-03-16","145200","2","PRELUDIUM","NZ4_4|NZ4_11|NZ4_9","36","NZ4","2016-03-24"
"2013-09-16","681400","9","OPUS","NZ8_5|NZ8_1|NZ8_2","36","NZ8","2014-07-10"
"2013-09-16","442280","3","OPUS","NZ8_11","36","NZ8","2014-07-10"
"2013-09-16","731680","4","OPUS","NZ8_2|NZ4_2|NZ8_13","36","NZ8","2014-07-15"
"2013-09-16","359600","3","OPUS","NZ8_1","36","NZ8","2014-08-18"
"2013-09-16","225350","3","OPUS","NZ8_2","36","NZ8","2014-07-10"
"2013-09-16","627349","5","OPUS","NZ2_1|NZ8_1","36","NZ8","2014-07-10"
"2013-09-16","139300","3","OPUS","NZ8_1","36","NZ8","2014-07-14"
"2013-09-16","618000","5","OPUS","NZ1_2|NZ1_1|NZ9_10","36","NZ9","2014-07-22"
"2013-09-16","950000","6","OPUS","NZ1_1|NZ9_11|NZ1_9","36","NZ9","2014-07-22"
"2013-09-16","748960","4","OPUS","NZ9_8|NZ9_9|NZ9_10","36","NZ9","2014-07-23"
"2013-09-16","604680","4","OPUS","NZ9_2","36","NZ9","2014-07-23"
"2013-09-16","469381","7","OPUS","NZ9_1|NZ9_7|NZ8_4","36","NZ9","2014-08-08"
"2013-09-16","645720","10","OPUS","NZ9_6","36","NZ9","2014-07-03"
"2013-09-16","535300","4","OPUS","NZ9_2","36","NZ9","2014-08-01"
"2013-09-16","1240227","6","OPUS","NZ9_4","36","NZ9","2014-09-11"
"2013-09-16","631000","3","OPUS","NZ9_13","36","NZ9","2014-08-01"
"2013-09-16","682500","4","OPUS","NZ9_9","36","NZ9","2014-08-27"
"2013-09-16","733000","7","OPUS","NZ9_2","36","NZ9","2014-07-23"
"2013-09-16","857500","6","OPUS","NZ9_1|NZ9_9","36","NZ9","2014-08-07"
"2015-03-16","150000","2","PRELUDIUM","NZ6_2|NZ6_8","36","NZ6","2016-03-16"
"2013-09-16","750000","11","OPUS","NZ9_9","36","NZ9","2014-08-05"
"2013-09-16","689926","5","OPUS","NZ9_2","36","NZ9","2014-08-08"
"2015-03-16","145892","2","PRELUDIUM","NZ3_11|NZ3_1|NZ3_9","36","NZ3","2016-02-22"
"2013-09-16","668610","6","OPUS","NZ9_7","36","NZ9","2014-09-10"
"2013-09-16","771400","7","OPUS","NZ1_10|NZ9_9","36","NZ9","2014-08-07"
"2013-09-16","796159","5","OPUS","NZ9_2","36","NZ9","2014-07-23"
"2013-09-16","645000","3","OPUS","NZ9_1","36","NZ9","2014-07-23"
"2013-09-16","593240","8","OPUS","ST1_3","36","ST1","2014-10-01"
"2013-09-16","254940","2","OPUS","ST1_4","36","ST1","2014-07-21"
"2013-09-16","90700","4","OPUS","ST1_12|ST1_18|ST1_8","24","ST1","2014-09-09"
"2013-09-16","273250","3","OPUS","ST1_5|ST1_8","36","ST1","2014-07-08"
"2015-03-16","149800","2","PRELUDIUM","NZ9_7","36","NZ9","2016-03-09"
"2013-09-16","203560","2","OPUS","ST1_1|ST1_6|ST1_9","36","ST1","2014-08-01"
"2013-09-16","534180","6","OPUS","ST1_9","36","ST1","2014-07-08"
"2013-09-16","473670","4","OPUS","ST1_8|ST1_9|ST1_4","36","ST1","2014-07-08"
"2013-09-16","593280","6","OPUS","ST10_8|ST10_15","36","ST10","2014-07-16"
"2015-03-16","85760","2","PRELUDIUM","ST1_18","36","ST1","2016-03-16"
"2013-09-16","106390","1","OPUS","ST10_5|ST10_6|ST10_8","18","ST10","2014-07-16"
